trip_id,start_time,end_time,start_station,end_station,duration_minutes,member_type
13531,2023-07-05 17:06:50,2023-07-05 17:44:50,Midtown,Union Station,38,member
13514,2023-07-05 17:07:59,2023-07-05 17:11:59,Lakeside,Maple Drive,4,casual
13512,2023-07-05 17:09:38,2023-07-05 17:12:38,Harbor View,Market Square,3,casual
13533,2023-07-05 17:10:31,2023-07-05 17:23:31,Tech Campus,Maple Drive,13,casual
13507,2023-07-05 17:12:08,2023-07-05 17:27:08,City Hall,City Hall,15,member
13525,2023-07-05 17:12:26,2023-07-05 17:22:26,Riverside,Pine Road,10,casual
13521,2023-07-05 17:13:23,2023-07-05 17:27:23,Tech Campus,Elm Street,14,member
13532,2023-07-05 17:16:35,2023-07-05 17:24:35,City Hall,Tech Campus,8,casual
13522,2023-07-05 17:17:20,2023-07-05 17:48:20,University,Lakeside,31,casual
13523,2023-07-05 17:18:19,2023-07-05 17:41:19,Central Park,Midtown,23,member
13497,2023-07-05 17:23:16,2023-07-05 17:32:16,Downtown,Elm Street,9,member
13513,2023-07-05 17:24:28,2023-07-05 17:27:28,Maple Drive,Midtown,3,member
13527,2023-07-05 17:27:00,2023-07-05 18:01:00,University,Pine Road,34,casual
13509,2023-07-05 17:28:01,2023-07-05 17:43:01,Market Square,Oak Avenue,15,member
13528,2023-07-05 17:28:19,2023-07-05 17:31:19,Union Station,Harbor View,3,member
13519,2023-07-05 17:28:59,2023-07-05 17:34:59,Tech Campus,Elm Street,6,casual
13520,2023-07-05 17:29:12,2023-07-05 17:56:12,City Hall,City Hall,27,member
13516,2023-07-05 17:30:38,2023-07-05 18:00:38,Lakeside,Union Station,30,casual
13534,2023-07-05 17:31:20,2023-07-05 17:50:20,Maple Drive,Union Station,19,member
13530,2023-07-05 17:32:30,2023-07-05 17:46:30,Oak Avenue,Oak Avenue,14,member
13518,2023-07-05 17:34:31,2023-07-05 17:37:31,Riverside,Market Square,3,member
13496,2023-07-05 17:36:52,2023-07-05 17:44:52,Central Park,Harbor View,8,casual
13504,2023-07-05 17:37:03,2023-07-05 17:52:03,Union Station,Midtown,15,member
13526,2023-07-05 17:39:45,2023-07-05 17:56:45,Union Station,Maple Drive,17,member
13495,2023-07-05 17:41:26,2023-07-05 18:03:26,Downtown,Downtown,22,member
13503,2023-07-05 17:42:15,2023-07-05 17:55:15,Pine Road,Central Park,13,casual
13508,2023-07-05 17:45:27,2023-07-05 18:12:27,Midtown,Maple Drive,27,casual
13500,2023-07-05 17:46:04,2023-07-05 17:58:04,Central Park,Central Park,12,casual
13501,2023-07-05 17:47:37,2023-07-05 18:02:37,City Hall,Maple Drive,15,casual
13510,2023-07-05 17:48:26,2023-07-05 18:00:26,Oak Avenue,Downtown,12,member
13511,2023-07-05 17:50:19,2023-07-05 18:05:19,Lakeside,Harbor View,15,member
13498,2023-07-05 17:51:46,2023-07-05 18:24:46,Downtown,Downtown,33,member
13529,2023-07-05 17:52:49,2023-07-05 17:55:49,Union Station,Lakeside,3,casual
13515,2023-07-05 17:53:35,2023-07-05 18:17:35,Maple Drive,Pine Road,24,casual
13524,2023-07-05 17:55:47,2023-07-05 18:12:47,Tech Campus,Midtown,17,member
13506,2023-07-05 17:58:06,2023-07-05 18:20:06,Oak Avenue,Central Park,22,casual
13555,2023-07-05 18:01:26,2023-07-05 18:30:26,City Hall,Central Park,29,casual
13566,2023-07-05 18:04:46,2023-07-05 18:32:46,Harbor View,Harbor View,28,member
13563,2023-07-05 18:13:26,2023-07-05 18:25:26,Elm Street,University,12,casual
13541,2023-07-05 18:14:26,2023-07-05 18:34:26,University,City Hall,20,casual
13536,2023-07-05 18:15:11,2023-07-05 18:36:11,Downtown,Downtown,21,member
13537,2023-07-05 18:15:49,2023-07-05 18:33:49,Central Park,Downtown,18,member
13554,2023-07-05 18:17:00,2023-07-05 18:29:00,Midtown,Pine Road,12,member
13564,2023-07-05 18:17:10,2023-07-05 18:37:10,Midtown,Maple Drive,20,member
13546,2023-07-05 18:23:37,2023-07-05 18:37:37,Riverside,Midtown,14,member
13544,2023-07-05 18:24:11,2023-07-05 18:32:11,Lakeside,Market Square,8,member
13538,2023-07-05 18:24:11,2023-07-05 18:27:11,Pine Road,Downtown,3,casual
13543,2023-07-05 18:27:50,2023-07-05 18:34:50,Oak Avenue,Harbor View,7,member
13571,2023-07-05 18:28:28,2023-07-05 19:11:28,Riverside,Union Station,43,member
13569,2023-07-05 18:29:14,2023-07-05 18:32:14,Lakeside,Central Park,3,member
13558,2023-07-05 18:30:06,2023-07-05 19:00:06,Elm Street,Pine Road,30,casual
13551,2023-07-05 18:30:13,2023-07-05 18:51:13,Downtown,Market Square,21,casual
13556,2023-07-05 18:32:52,2023-07-05 18:42:52,Union Station,City Hall,10,member
13562,2023-07-05 18:36:43,2023-07-05 18:41:43,Midtown,Maple Drive,5,casual
13539,2023-07-05 18:37:51,2023-07-05 18:40:51,Downtown,Harbor View,3,member
13561,2023-07-05 18:38:32,2023-07-05 18:54:32,Riverside,Riverside,16,casual
13559,2023-07-05 18:38:47,2023-07-05 18:47:47,Downtown,Central Park,9,casual
13550,2023-07-05 18:38:53,2023-07-05 18:51:53,Riverside,City Hall,13,casual
13552,2023-07-05 18:39:09,2023-07-05 18:49:09,University,Harbor View,10,member
13557,2023-07-05 18:39:43,2023-07-05 18:58:43,Downtown,Downtown,19,member
13548,2023-07-05 18:42:46,2023-07-05 19:03:46,Tech Campus,City Hall,21,casual
13567,2023-07-05 18:42:58,2023-07-05 19:11:58,Tech Campus,Riverside,29,member
13573,2023-07-05 18:43:17,2023-07-05 18:52:17,Riverside,Market Square,9,member
13553,2023-07-05 18:47:05,2023-07-05 19:02:05,Downtown,Harbor View,15,member
13535,2023-07-05 18:48:27,2023-07-05 18:59:27,City Hall,Downtown,11,casual
13542,2023-07-05 18:49:38,2023-07-05 19:03:38,City Hall,Oak Avenue,14,member
13545,2023-07-05 18:50:34,2023-07-05 19:14:34,Central Park,University,24,casual
13565,2023-07-05 18:51:25,2023-07-05 19:11:25,City Hall,Union Station,20,member
13549,2023-07-05 18:51:28,2023-07-05 19:07:28,Midtown,Pine Road,16,casual
13568,2023-07-05 18:51:35,2023-07-05 19:01:35,University,Maple Drive,10,member
13570,2023-07-05 18:54:52,2023-07-05 19:02:52,University,Pine Road,8,member
13547,2023-07-05 18:58:07,2023-07-05 19:16:07,Lakeside,Central Park,18,member
13560,2023-07-05 18:58:31,2023-07-05 19:11:31,Maple Drive,Central Park,13,casual
13572,2023-07-05 18:59:08,2023-07-05 19:20:08,Central Park,Harbor View,21,casual
13540,2023-07-05 18:59:55,2023-07-05 19:21:55,City Hall,Riverside,22,member
13614,2023-07-05 19:00:43,2023-07-05 19:23:43,Market Square,Market Square,23,member
13589,2023-07-05 19:03:24,2023-07-05 19:30:24,Harbor View,Downtown,27,member
13585,2023-07-05 19:09:27,2023-07-05 19:30:27,Tech Campus,Union Station,21,member
13579,2023-07-05 19:09:39,2023-07-05 19:23:39,Oak Avenue,Market Square,14,member
13587,2023-07-05 19:11:46,2023-07-05 19:14:46,Harbor View,Elm Street,3,member
13580,2023-07-05 19:12:46,2023-07-05 19:18:46,Tech Campus,Downtown,6,member
13598,2023-07-05 19:16:19,2023-07-05 19:33:19,Oak Avenue,University,17,member
13613,2023-07-05 19:17:05,2023-07-05 19:37:05,Elm Street,Harbor View,20,member
13606,2023-07-05 19:17:57,2023-07-05 19:27:57,Maple Drive,Maple Drive,10,casual
13595,2023-07-05 19:18:46,2023-07-05 19:48:46,Maple Drive,Market Square,30,casual
13593,2023-07-05 19:19:02,2023-07-05 19:36:02,Market Square,City Hall,17,member
13576,2023-07-05 19:19:33,2023-07-05 19:41:33,University,Union Station,22,member
13602,2023-07-05 19:20:05,2023-07-05 19:24:05,Oak Avenue,City Hall,4,casual
13596,2023-07-05 19:20:48,2023-07-05 19:39:48,Downtown,Pine Road,19,casual
13583,2023-07-05 19:21:55,2023-07-05 19:25:55,Pine Road,Union Station,4,casual
13577,2023-07-05 19:24:16,2023-07-05 19:46:16,City Hall,Maple Drive,22,member
13609,2023-07-05 19:24:23,2023-07-05 19:56:23,Elm Street,University,32,member
13594,2023-07-05 19:24:31,2023-07-05 19:31:31,Oak Avenue,Tech Campus,7,casual
13612,2023-07-05 19:24:34,2023-07-05 19:44:34,Harbor View,Lakeside,20,member
13588,2023-07-05 19:24:44,2023-07-05 19:55:44,Midtown,Central Park,31,member
13600,2023-07-05 19:25:19,2023-07-05 19:41:19,Central Park,Downtown,16,member
13578,2023-07-05 19:25:25,2023-07-05 19:42:25,Midtown,Lakeside,17,member
13610,2023-07-05 19:26:39,2023-07-05 19:40:39,Central Park,Pine Road,14,casual
13615,2023-07-05 19:30:51,2023-07-05 19:56:51,Market Square,Pine Road,26,member
13582,2023-07-05 19:35:04,2023-07-05 19:57:04,Union Station,Midtown,22,member
13581,2023-07-05 19:38:37,2023-07-05 20:09:37,Lakeside,Elm Street,31,member
13597,2023-07-05 19:41:23,2023-07-05 20:00:23,Tech Campus,Harbor View,19,casual
13584,2023-07-05 19:41:25,2023-07-05 19:49:25,Downtown,Riverside,8,casual
13604,2023-07-05 19:43:21,2023-07-05 20:05:21,Midtown,Maple Drive,22,member
13608,2023-07-05 19:43:47,2023-07-05 19:46:47,Union Station,Elm Street,3,member
13575,2023-07-05 19:46:31,2023-07-05 19:57:31,Elm Street,Maple Drive,11,casual
13590,2023-07-05 19:47:16,2023-07-05 19:57:16,Maple Drive,Tech Campus,10,member
13586,2023-07-05 19:47:53,2023-07-05 20:11:53,Pine Road,Market Square,24,member
13574,2023-07-05 19:47:57,2023-07-05 20:03:57,Maple Drive,University,16,member
13592,2023-07-05 19:50:04,2023-07-05 20:09:04,Union Station,Maple Drive,19,member
13611,2023-07-05 19:52:58,2023-07-05 20:12:58,Oak Avenue,Riverside,20,casual
13603,2023-07-05 19:54:27,2023-07-05 20:25:27,Maple Drive,Central Park,31,member
13591,2023-07-05 19:54:44,2023-07-05 20:17:44,Lakeside,Union Station,23,member
13599,2023-07-05 19:55:49,2023-07-05 20:08:49,Elm Street,Lakeside,13,member
13607,2023-07-05 19:56:29,2023-07-05 20:21:29,City Hall,Downtown,25,member
13605,2023-07-05 19:56:38,2023-07-05 20:06:38,Central Park,Market Square,10,member
13601,2023-07-05 19:57:03,2023-07-05 20:25:03,University,Tech Campus,28,member
13616,2023-07-05 19:57:38,2023-07-05 20:19:38,Union Station,Market Square,22,member
13627,2023-07-05 20:04:53,2023-07-05 20:10:53,City Hall,Maple Drive,6,member
13620,2023-07-05 20:05:38,2023-07-05 20:28:38,Maple Drive,City Hall,23,member
13631,2023-07-05 20:05:41,2023-07-05 20:46:41,Market Square,City Hall,41,casual
13628,2023-07-05 20:08:01,2023-07-05 20:28:01,Lakeside,University,20,casual
13617,2023-07-05 20:08:45,2023-07-05 20:33:45,Maple Drive,Elm Street,25,casual
13619,2023-07-05 20:11:29,2023-07-05 20:43:29,Union Station,Oak Avenue,32,member
13630,2023-07-05 20:16:46,2023-07-05 20:50:46,Maple Drive,Harbor View,34,casual
13632,2023-07-05 20:19:58,2023-07-05 20:24:58,Elm Street,Harbor View,5,member
13622,2023-07-05 20:21:13,2023-07-05 20:27:13,Market Square,City Hall,6,member
13623,2023-07-05 20:27:26,2023-07-05 20:33:26,University,Maple Drive,6,member
13626,2023-07-05 20:39:00,2023-07-05 20:53:00,Tech Campus,Lakeside,14,member
13624,2023-07-05 20:42:02,2023-07-05 20:45:02,University,University,3,casual
13618,2023-07-05 20:45:14,2023-07-05 20:56:14,Pine Road,Harbor View,11,member
13633,2023-07-05 20:46:27,2023-07-05 21:19:27,Elm Street,Elm Street,33,member
13621,2023-07-05 20:50:41,2023-07-05 21:11:41,Oak Avenue,Downtown,21,member
13634,2023-07-05 20:55:39,2023-07-05 21:27:39,Midtown,Oak Avenue,32,casual
13629,2023-07-05 20:55:54,2023-07-05 21:14:54,Tech Campus,Tech Campus,19,casual
13625,2023-07-05 20:58:48,2023-07-05 21:25:48,Union Station,Downtown,27,casual
13638,2023-07-05 21:06:08,2023-07-05 21:15:08,Central Park,Riverside,9,member
13645,2023-07-05 21:08:33,2023-07-05 21:23:33,Riverside,Midtown,15,casual
13635,2023-07-05 21:09:24,2023-07-05 21:42:24,City Hall,Maple Drive,33,casual
13646,2023-07-05 21:09:39,2023-07-05 21:19:39,Pine Road,Union Station,10,casual
13640,2023-07-05 21:11:38,2023-07-05 21:23:38,Tech Campus,Tech Campus,12,member
13639,2023-07-05 21:16:35,2023-07-05 21:19:35,University,University,3,member
13637,2023-07-05 21:17:06,2023-07-05 21:42:06,Downtown,Lakeside,25,member
13636,2023-07-05 21:23:53,2023-07-05 21:43:53,Market Square,Maple Drive,20,casual
13644,2023-07-05 21:31:02,2023-07-05 21:41:02,Downtown,Union Station,10,member
13641,2023-07-05 21:34:21,2023-07-05 21:52:21,Maple Drive,Midtown,18,casual
13642,2023-07-05 21:49:40,2023-07-05 21:52:40,Midtown,Oak Avenue,3,member
13643,2023-07-05 21:52:51,2023-07-05 22:28:51,Tech Campus,Downtown,36,casual
13654,2023-07-05 22:03:44,2023-07-05 22:18:44,Pine Road,Tech Campus,15,member
13655,2023-07-05 22:05:23,2023-07-05 22:12:23,Tech Campus,Lakeside,7,casual
13647,2023-07-05 22:05:27,2023-07-05 22:20:27,Union Station,Maple Drive,15,casual
13657,2023-07-05 22:19:57,2023-07-05 22:36:57,University,Downtown,17,casual
13650,2023-07-05 22:24:05,2023-07-05 22:39:05,Midtown,Lakeside,15,member
13656,2023-07-05 22:24:08,2023-07-05 22:48:08,Pine Road,Market Square,24,member
13648,2023-07-05 22:26:11,2023-07-05 22:38:11,Maple Drive,Tech Campus,12,casual
13651,2023-07-05 22:31:16,2023-07-05 22:53:16,Pine Road,Pine Road,22,casual
13658,2023-07-05 22:39:04,2023-07-05 22:55:04,Harbor View,Elm Street,16,casual
13659,2023-07-05 22:39:53,2023-07-05 22:42:53,Maple Drive,Downtown,3,casual
13653,2023-07-05 22:39:59,2023-07-05 23:01:59,Elm Street,Lakeside,22,member
13652,2023-07-05 22:43:09,2023-07-05 23:05:09,Union Station,Oak Avenue,22,member
13649,2023-07-05 22:56:47,2023-07-05 23:09:47,Pine Road,University,13,member
13661,2023-07-05 23:01:37,2023-07-05 23:13:37,Union Station,Tech Campus,12,member
13660,2023-07-05 23:07:38,2023-07-05 23:11:38,Maple Drive,Elm Street,4,casual
13662,2023-07-05 23:54:13,2023-07-06 00:24:13,Downtown,Central Park,30,member
13664,2023-07-06 00:06:03,2023-07-06 00:25:03,Riverside,Union Station,19,member
13666,2023-07-06 00:10:17,2023-07-06 00:13:17,University,Pine Road,3,member
13665,2023-07-06 00:51:02,2023-07-06 01:18:02,Riverside,Riverside,27,member
13663,2023-07-06 00:52:08,2023-07-06 01:02:08,Maple Drive,Maple Drive,10,member
13668,2023-07-06 01:18:05,2023-07-06 01:21:05,Union Station,Elm Street,3,member
13671,2023-07-06 01:18:49,2023-07-06 01:45:49,City Hall,Tech Campus,27,casual
13667,2023-07-06 01:26:35,2023-07-06 01:31:35,Harbor View,Maple Drive,5,member
13669,2023-07-06 01:39:42,2023-07-06 01:58:42,Pine Road,Central Park,19,casual
13670,2023-07-06 01:39:46,2023-07-06 01:56:46,University,Harbor View,17,member
13674,2023-07-06 02:03:14,2023-07-06 02:06:14,Downtown,Harbor View,3,casual
13672,2023-07-06 02:28:02,2023-07-06 02:53:02,Market Square,Lakeside,25,member
13673,2023-07-06 02:28:51,2023-07-06 02:43:51,Midtown,City Hall,15,casual
13675,2023-07-06 03:02:21,2023-07-06 03:25:21,Riverside,Midtown,23,member
13676,2023-07-06 04:19:53,2023-07-06 04:30:53,Pine Road,Harbor View,11,member
13677,2023-07-06 04:23:03,2023-07-06 04:36:03,University,Riverside,13,member
13678,2023-07-06 04:35:21,2023-07-06 04:56:21,Midtown,Maple Drive,21,casual
13681,2023-07-06 05:04:51,2023-07-06 05:15:51,Market Square,Lakeside,11,member
13683,2023-07-06 05:18:13,2023-07-06 05:30:13,Union Station,Tech Campus,12,member
13682,2023-07-06 05:25:22,2023-07-06 05:50:22,Union Station,University,25,casual
13679,2023-07-06 05:32:25,2023-07-06 05:48:25,Oak Avenue,Pine Road,16,casual
13680,2023-07-06 05:59:14,2023-07-06 06:07:14,Market Square,Pine Road,8,member
13685,2023-07-06 06:24:54,2023-07-06 06:47:54,Downtown,Elm Street,23,member
13684,2023-07-06 06:48:46,2023-07-06 06:57:46,City Hall,Market Square,9,member
13687,2023-07-06 07:03:37,2023-07-06 07:22:37,Pine Road,Central Park,19,member
13712,2023-07-06 07:03:54,2023-07-06 07:18:54,Market Square,Maple Drive,15,member
13691,2023-07-06 07:06:21,2023-07-06 07:35:21,Lakeside,Downtown,29,member
13700,2023-07-06 07:09:08,2023-07-06 07:30:08,Tech Campus,University,21,member
13711,2023-07-06 07:10:48,2023-07-06 07:23:48,Pine Road,University,13,member
13720,2023-07-06 07:11:14,2023-07-06 07:40:14,Central Park,Harbor View,29,member
13707,2023-07-06 07:11:40,2023-07-06 07:37:40,City Hall,Pine Road,26,member
13695,2023-07-06 07:14:05,2023-07-06 07:39:05,Downtown,Oak Avenue,25,member
13722,2023-07-06 07:14:32,2023-07-06 07:18:32,Oak Avenue,Midtown,4,member
13704,2023-07-06 07:15:08,2023-07-06 07:31:08,Harbor View,Maple Drive,16,member
13710,2023-07-06 07:18:20,2023-07-06 07:37:20,Riverside,Elm Street,19,member
13699,2023-07-06 07:20:15,2023-07-06 07:23:15,Union Station,Oak Avenue,3,member
13705,2023-07-06 07:21:16,2023-07-06 07:33:16,Tech Campus,Tech Campus,12,member
13697,2023-07-06 07:21:38,2023-07-06 07:37:38,Union Station,Pine Road,16,casual
13689,2023-07-06 07:23:22,2023-07-06 07:37:22,Harbor View,Riverside,14,member
13715,2023-07-06 07:28:02,2023-07-06 07:51:02,Tech Campus,Maple Drive,23,member
13717,2023-07-06 07:29:48,2023-07-06 07:43:48,Union Station,Union Station,14,member
13723,2023-07-06 07:30:27,2023-07-06 07:33:27,Oak Avenue,Tech Campus,3,member
13690,2023-07-06 07:30:50,2023-07-06 07:37:50,Market Square,Central Park,7,casual
13692,2023-07-06 07:40:10,2023-07-06 08:10:10,Downtown,University,30,casual
13721,2023-07-06 07:40:19,2023-07-06 08:00:19,Tech Campus,Downtown,20,member
13719,2023-07-06 07:42:10,2023-07-06 08:11:10,University,Market Square,29,member
13709,2023-07-06 07:42:45,2023-07-06 07:45:45,Central Park,Pine Road,3,member
13718,2023-07-06 07:43:15,2023-07-06 08:18:15,Pine Road,City Hall,35,casual
13708,2023-07-06 07:43:33,2023-07-06 08:01:33,University,Central Park,18,member
13713,2023-07-06 07:44:55,2023-07-06 08:03:55,Maple Drive,Oak Avenue,19,member
13725,2023-07-06 07:46:30,2023-07-06 07:55:30,Central Park,Central Park,9,member
13703,2023-07-06 07:47:12,2023-07-06 08:01:12,Tech Campus,Downtown,14,member
13688,2023-07-06 07:49:04,2023-07-06 08:01:04,City Hall,Harbor View,12,member
13701,2023-07-06 07:49:23,2023-07-06 08:09:23,Riverside,City Hall,20,member
13696,2023-07-06 07:49:34,2023-07-06 08:08:34,Elm Street,Lakeside,19,member
13702,2023-07-06 07:49:39,2023-07-06 08:07:39,City Hall,Market Square,18,member
13686,2023-07-06 07:53:15,2023-07-06 08:18:15,Midtown,Oak Avenue,25,member
13706,2023-07-06 07:55:08,2023-07-06 08:15:08,Harbor View,City Hall,20,casual
13716,2023-07-06 07:55:16,2023-07-06 08:15:16,Pine Road,Lakeside,20,casual
13698,2023-07-06 07:55:22,2023-07-06 08:18:22,University,Lakeside,23,member
13694,2023-07-06 07:55:39,2023-07-06 08:19:39,Oak Avenue,Tech Campus,24,member
13693,2023-07-06 07:56:15,2023-07-06 08:02:15,Harbor View,Union Station,6,member
13724,2023-07-06 07:57:12,2023-07-06 08:00:12,Central Park,Downtown,3,member
13714,2023-07-06 07:58:14,2023-07-06 08:01:14,Maple Drive,University,3,member
13743,2023-07-06 08:00:03,2023-07-06 08:26:03,Midtown,Harbor View,26,member
13747,2023-07-06 08:03:03,2023-07-06 08:28:03,Elm Street,Midtown,25,member
13735,2023-07-06 08:04:14,2023-07-06 08:17:14,Midtown,Union Station,13,casual
13745,2023-07-06 08:04:57,2023-07-06 08:13:57,Union Station,Tech Campus,9,member
13755,2023-07-06 08:05:26,2023-07-06 08:29:26,Central Park,Pine Road,24,member
13742,2023-07-06 08:06:09,2023-07-06 08:09:09,Central Park,Pine Road,3,member
13727,2023-07-06 08:07:18,2023-07-06 08:28:18,Tech Campus,Midtown,21,member
13760,2023-07-06 08:08:49,2023-07-06 08:45:49,Market Square,Union Station,37,member
13753,2023-07-06 08:09:00,2023-07-06 08:20:00,Tech Campus,Market Square,11,member
13740,2023-07-06 08:13:53,2023-07-06 08:24:53,Central Park,Lakeside,11,member
13749,2023-07-06 08:15:24,2023-07-06 08:31:24,Central Park,Central Park,16,casual
13750,2023-07-06 08:15:49,2023-07-06 08:33:49,Riverside,University,18,member
13746,2023-07-06 08:18:02,2023-07-06 08:34:02,Midtown,Lakeside,16,member
13752,2023-07-06 08:19:27,2023-07-06 08:50:27,Midtown,Oak Avenue,31,casual
13730,2023-07-06 08:21:36,2023-07-06 08:25:36,Downtown,Pine Road,4,member
13759,2023-07-06 08:21:50,2023-07-06 08:30:50,Union Station,Harbor View,9,member
13739,2023-07-06 08:22:05,2023-07-06 08:25:05,Lakeside,Lakeside,3,member
13757,2023-07-06 08:23:11,2023-07-06 08:26:11,Riverside,Midtown,3,member
13729,2023-07-06 08:23:57,2023-07-06 08:43:57,Tech Campus,Tech Campus,20,member
13748,2023-07-06 08:26:21,2023-07-06 08:29:21,Tech Campus,Downtown,3,member
13751,2023-07-06 08:27:36,2023-07-06 08:58:36,Tech Campus,Market Square,31,member
13732,2023-07-06 08:30:29,2023-07-06 08:44:29,Maple Drive,Oak Avenue,14,member
13754,2023-07-06 08:33:23,2023-07-06 09:11:23,Central Park,Tech Campus,38,member
13741,2023-07-06 08:38:33,2023-07-06 08:43:33,Pine Road,Downtown,5,member
13758,2023-07-06 08:38:39,2023-07-06 08:49:39,Harbor View,Midtown,11,casual
13734,2023-07-06 08:38:48,2023-07-06 08:56:48,Lakeside,Downtown,18,casual
13756,2023-07-06 08:43:03,2023-07-06 09:15:03,Central Park,University,32,member
13728,2023-07-06 08:43:25,2023-07-06 09:02:25,Tech Campus,Riverside,19,member
13726,2023-07-06 08:48:28,2023-07-06 09:13:28,Market Square,Riverside,25,casual
