incident_id,date,crime_type
29889,2023-05-07,BURGLARY
29890,07-May-2023,THEFT
29891,05/07/2023,ROBBERY
29892,2023-05-07,OTHER
29893,05/07/2023,VANDALISM
29894,05/07/2023,ROBBERY
29895,07-May-2023,DRUG OFFENSE
29896,05/07/2023,ROBBERY
29897,05/07/2023,VANDALISM
29898,05/07/2023,VANDALISM
29899,05/07/2023,ROBBERY
29900,05/07/2023,DRUG OFFENSE
29901,07-May-2023,THEFT
29902,05/08/2023,VANDALISM
29903,05/08/2023,DRUG OFFENSE
29904,05/08/2023,ASSAULT
29905,2023-05-08,ROBBERY
29906,08-May-2023,BURGLARY
29907,05/08/2023,THEFT
29908,08-May-2023,ASSAULT
29909,08-May-2023,ROBBERY
29910,08-May-2023,BURGLARY
29911,05/08/2023,ASSAULT
29912,05/08/2023,OTHER
29913,08-May-2023,DRUG OFFENSE
29914,05/08/2023,BURGLARY
29915,05/08/2023,BURGLARY
29916,2023-05-08,ASSAULT
29917,05/08/2023,THEFT
29918,2023-05-08,ROBBERY
29919,2023-05-08,BURGLARY
29920,2023-05-08,FRAUD
29921,08-May-2023,OTHER
29922,2023-05-08,ROBBERY
29923,05/08/2023,ASSAULT
29924,05/08/2023,BURGLARY
29925,2023-05-08,ASSAULT
29926,08-May-2023,ROBBERY
29927,08-May-2023,ASSAULT
29928,05/08/2023,BURGLARY
29929,2023-05-08,VANDALISM
29930,08-May-2023,OTHER
29931,08-May-2023,FRAUD
29932,08-May-2023,FRAUD
29933,05/08/2023,OTHER
29934,05/08/2023,DRUG OFFENSE
29935,05/08/2023,ASSAULT
29936,05/08/2023,OTHER
29937,08-May-2023,FRAUD
29938,08-May-2023,ROBBERY
29939,05/08/2023,OTHER
29940,05/08/2023,ROBBERY
29941,08-May-2023,OTHER
29942,08-May-2023,OTHER
29943,2023-05-08,BURGLARY
29944,08-May-2023,ASSAULT
29945,05/08/2023,OTHER
29946,09-May-2023,DRUG OFFENSE
29947,09-May-2023,THEFT
29948,09-May-2023,ASSAULT
29949,09-May-2023,FRAUD
29950,05/09/2023,VANDALISM
29951,05/09/2023,VANDALISM
29952,05/09/2023,ASSAULT
29953,2023-05-09,ROBBERY
29954,05/09/2023,THEFT
29955,05/09/2023,BURGLARY
29956,05/09/2023,VANDALISM
29957,05/09/2023,VANDALISM
29958,2023-05-09,BURGLARY
29959,05/09/2023,ROBBERY
29960,09-May-2023,DRUG OFFENSE
29961,05/09/2023,OTHER
29962,09-May-2023,VANDALISM
29963,05/09/2023,ASSAULT
29964,09-May-2023,DRUG OFFENSE
29965,05/09/2023,FRAUD
29966,09-May-2023,BURGLARY
29967,2023-05-09,OTHER
29968,09-May-2023,OTHER
29969,05/09/2023,BURGLARY
29970,2023-05-09,BURGLARY
29971,2023-05-09,DRUG OFFENSE
29972,09-May-2023,ASSAULT
29973,05/09/2023,BURGLARY
29974,2023-05-09,DRUG OFFENSE
29975,05/09/2023,THEFT
29976,2023-05-09,DRUG OFFENSE
29977,05/09/2023,ROBBERY
29978,2023-05-09,BURGLARY
29979,09-May-2023,THEFT
29980,09-May-2023,BURGLARY
29981,05/09/2023,OTHER
29982,09-May-2023,THEFT
29983,05/09/2023,OTHER
29984,09-May-2023,VANDALISM
29985,05/10/2023,VANDALISM
29986,05/10/2023,ROBBERY
29987,2023-05-10,DRUG OFFENSE
29988,05/10/2023,DRUG OFFENSE
29989,2023-05-10,ROBBERY
29990,05/10/2023,FRAUD
29991,05/10/2023,DRUG OFFENSE
29992,2023-05-10,ROBBERY
29993,05/10/2023,ROBBERY
29994,2023-05-10,THEFT
29995,2023-05-10,ASSAULT
29996,05/10/2023,ROBBERY
29997,2023-05-10,FRAUD
29998,2023-05-10,BURGLARY
29999,05/10/2023,THEFT
30000,2023-05-10,ROBBERY
30001,05/10/2023,THEFT
30002,10-May-2023,BURGLARY
30003,10-May-2023,DRUG OFFENSE
30004,2023-05-10,VANDALISM
30005,2023-05-10,FRAUD
30006,05/10/2023,DRUG OFFENSE
30007,05/10/2023,BURGLARY
30008,2023-05-10,ROBBERY
30009,10-May-2023,THEFT
30010,10-May-2023,FRAUD
30011,05/10/2023,BURGLARY
30012,10-May-2023,VANDALISM
30013,2023-05-10,FRAUD
30014,2023-05-10,DRUG OFFENSE
30015,10-May-2023,THEFT
30016,10-May-2023,VANDALISM
30017,05/10/2023,FRAUD
30018,05/10/2023,OTHER
30019,10-May-2023,THEFT
30020,10-May-2023,THEFT
30021,05/10/2023,ROBBERY
30022,05/10/2023,BURGLARY
30023,10-May-2023,VANDALISM
30024,2023-05-10,OTHER
30025,05/10/2023,ROBBERY
30026,10-May-2023,OTHER
30027,2023-05-10,FRAUD
30028,2023-05-10,THEFT
30029,2023-05-10,FRAUD
30030,10-May-2023,OTHER
30031,2023-05-10,FRAUD
30032,05/10/2023,ROBBERY
30033,2023-05-10,ASSAULT
30034,05/10/2023,ROBBERY
30035,11-May-2023,FRAUD
30036,11-May-2023,ROBBERY
30037,11-May-2023,ASSAULT
30038,05/11/2023,THEFT
30039,05/11/2023,VANDALISM
30040,05/11/2023,OTHER
30041,05/11/2023,ROBBERY
30042,2023-05-11,DRUG OFFENSE
30043,2023-05-11,ROBBERY
30044,05/11/2023,FRAUD
30045,2023-05-11,ROBBERY
30046,2023-05-11,BURGLARY
30047,11-May-2023,ASSAULT
30048,2023-05-11,DRUG OFFENSE
30049,11-May-2023,BURGLARY
30050,05/11/2023,FRAUD
30051,05/11/2023,THEFT
30052,05/11/2023,VANDALISM
30053,05/11/2023,BURGLARY
30054,11-May-2023,OTHER
30055,2023-05-11,FRAUD
30056,05/11/2023,BURGLARY
30057,2023-05-11,ASSAULT
30058,05/11/2023,ROBBERY
30059,05/11/2023,ROBBERY
30060,11-May-2023,FRAUD
30061,05/11/2023,DRUG OFFENSE
30062,05/11/2023,ASSAULT
30063,2023-05-11,VANDALISM
30064,2023-05-11,VANDALISM
30065,11-May-2023,FRAUD
30066,05/11/2023,THEFT
30067,05/11/2023,ROBBERY
30068,05/11/2023,OTHER
30069,05/11/2023,ASSAULT
30070,05/11/2023,DRUG OFFENSE
30071,05/11/2023,VANDALISM
30072,11-May-2023,DRUG OFFENSE
30073,05/11/2023,ASSAULT
30074,2023-05-11,FRAUD
30075,11-May-2023,FRAUD
30076,2023-05-11,THEFT
30077,05/11/2023,THEFT
30078,05/12/2023,ROBBERY
30079,05/12/2023,THEFT
30080,2023-05-12,OTHER
30081,12-May-2023,DRUG OFFENSE
30082,2023-05-12,DRUG OFFENSE
30083,05/12/2023,BURGLARY
30084,2023-05-12,THEFT
30085,2023-05-12,VANDALISM
30086,12-May-2023,FRAUD
30087,05/12/2023,FRAUD
30088,2023-05-12,ROBBERY
30089,2023-05-12,VANDALISM
30090,05/12/2023,ROBBERY
30091,05/12/2023,FRAUD
30092,05/12/2023,ROBBERY
30093,2023-05-12,VANDALISM
30094,12-May-2023,OTHER
30095,2023-05-12,THEFT
30096,12-May-2023,ROBBERY
30097,2023-05-12,VANDALISM
30098,12-May-2023,DRUG OFFENSE
30099,12-May-2023,ASSAULT
30100,12-May-2023,VANDALISM
30101,12-May-2023,ASSAULT
30102,12-May-2023,ROBBERY
30103,05/12/2023,FRAUD
30104,12-May-2023,ASSAULT
30105,12-May-2023,BURGLARY
30106,05/12/2023,FRAUD
30107,12-May-2023,BURGLARY
30108,05/12/2023,VANDALISM
30109,05/12/2023,DRUG OFFENSE
30110,05/12/2023,THEFT
30111,12-May-2023,ASSAULT
30112,12-May-2023,BURGLARY
30113,05/12/2023,OTHER
30114,12-May-2023,OTHER
30115,05/12/2023,BURGLARY
30116,2023-05-12,DRUG OFFENSE
30117,12-May-2023,FRAUD
30118,13-May-2023,DRUG OFFENSE
30119,05/13/2023,ROBBERY
30120,05/13/2023,THEFT
30121,05/13/2023,VANDALISM
30122,13-May-2023,DRUG OFFENSE
30123,13-May-2023,DRUG OFFENSE
30124,13-May-2023,DRUG OFFENSE
30125,2023-05-13,VANDALISM
30126,05/13/2023,VANDALISM
30127,05/13/2023,BURGLARY
30128,13-May-2023,ROBBERY
30129,05/13/2023,FRAUD
30130,13-May-2023,VANDALISM
30131,05/13/2023,ASSAULT
30132,13-May-2023,VANDALISM
30133,2023-05-13,OTHER
30134,13-May-2023,THEFT
30135,05/13/2023,FRAUD
30136,13-May-2023,ASSAULT
30137,05/13/2023,DRUG OFFENSE
30138,2023-05-13,BURGLARY
30139,13-May-2023,FRAUD
30140,13-May-2023,DRUG OFFENSE
30141,05/13/2023,FRAUD
30142,05/13/2023,OTHER
30143,13-May-2023,FRAUD
30144,05/13/2023,THEFT
30145,13-May-2023,FRAUD
30146,05/13/2023,BURGLARY
30147,05/13/2023,VANDALISM
30148,2023-05-13,FRAUD
30149,13-May-2023,OTHER
30150,13-May-2023,DRUG OFFENSE
30151,2023-05-13,OTHER
30152,2023-05-13,ASSAULT
30153,13-May-2023,ASSAULT
30154,13-May-2023,ROBBERY
30155,13-May-2023,OTHER
30156,13-May-2023,FRAUD
30157,13-May-2023,DRUG OFFENSE
30158,05/13/2023,ASSAULT
30159,2023-05-13,BURGLARY
30160,05/13/2023,VANDALISM
30161,13-May-2023,VANDALISM
30162,05/13/2023,BURGLARY
30163,05/13/2023,BURGLARY
30164,2023-05-13,VANDALISM
30165,05/13/2023,ASSAULT
30166,05/13/2023,OTHER
30167,13-May-2023,DRUG OFFENSE
30168,13-May-2023,THEFT
30169,05/13/2023,DRUG OFFENSE
30170,05/13/2023,FRAUD
30171,2023-05-13,DRUG OFFENSE
30172,05/13/2023,DRUG OFFENSE
30173,13-May-2023,BURGLARY
30174,13-May-2023,DRUG OFFENSE
30175,05/13/2023,ROBBERY
30176,2023-05-13,BURGLARY
30177,05/13/2023,DRUG OFFENSE
30178,05/14/2023,BURGLARY
30179,2023-05-14,ASSAULT
30180,2023-05-14,THEFT
30181,14-May-2023,ROBBERY
30182,14-May-2023,DRUG OFFENSE
30183,2023-05-14,VANDALISM
30184,2023-05-14,BURGLARY
30185,05/14/2023,VANDALISM
30186,05/14/2023,DRUG OFFENSE
30187,05/14/2023,OTHER
30188,05/14/2023,ASSAULT
30189,2023-05-14,ASSAULT
30190,05/14/2023,BURGLARY
30191,2023-05-14,OTHER
30192,14-May-2023,ASSAULT
30193,05/14/2023,OTHER
30194,14-May-2023,DRUG OFFENSE
30195,14-May-2023,OTHER
30196,05/14/2023,OTHER
30197,2023-05-14,THEFT
30198,05/14/2023,OTHER
30199,05/14/2023,VANDALISM
30200,2023-05-14,DRUG OFFENSE
30201,14-May-2023,VANDALISM
30202,2023-05-14,BURGLARY
30203,05/14/2023,THEFT
30204,2023-05-14,THEFT
30205,14-May-2023,DRUG OFFENSE
30206,05/14/2023,FRAUD
30207,05/14/2023,FRAUD
30208,05/14/2023,OTHER
30209,14-May-2023,DRUG OFFENSE
30210,2023-05-14,OTHER
30211,2023-05-14,BURGLARY
30212,14-May-2023,ROBBERY
30213,14-May-2023,FRAUD
30214,05/14/2023,DRUG OFFENSE
30215,14-May-2023,BURGLARY
30216,05/14/2023,ASSAULT
30217,05/14/2023,ROBBERY
30218,14-May-2023,VANDALISM
30219,14-May-2023,FRAUD
30220,05/14/2023,THEFT
30221,2023-05-14,BURGLARY
30222,15-May-2023,DRUG OFFENSE
30223,05/15/2023,FRAUD
30224,2023-05-15,FRAUD
30225,2023-05-15,DRUG OFFENSE
30226,05/15/2023,VANDALISM
30227,2023-05-15,VANDALISM
30228,05/15/2023,ROBBERY
30229,15-May-2023,DRUG OFFENSE
30230,05/15/2023,BURGLARY
30231,05/15/2023,FRAUD
30232,2023-05-15,VANDALISM
30233,2023-05-15,BURGLARY
30234,05/15/2023,OTHER
30235,2023-05-15,ROBBERY
30236,05/15/2023,THEFT
30237,05/15/2023,ASSAULT
30238,15-May-2023,ASSAULT
30239,15-May-2023,OTHER
30240,05/15/2023,VANDALISM
30241,05/15/2023,FRAUD
30242,05/15/2023,OTHER
30243,2023-05-15,ASSAULT
30244,2023-05-15,THEFT
30245,05/15/2023,BURGLARY
30246,15-May-2023,OTHER
30247,2023-05-15,FRAUD
30248,2023-05-15,ASSAULT
30249,15-May-2023,ASSAULT
30250,05/15/2023,ASSAULT
30251,2023-05-15,ROBBERY
30252,15-May-2023,DRUG OFFENSE
30253,15-May-2023,ASSAULT
30254,05/15/2023,ROBBERY
30255,15-May-2023,BURGLARY
30256,15-May-2023,DRUG OFFENSE
30257,2023-05-15,DRUG OFFENSE
30258,2023-05-15,ROBBERY
30259,15-May-2023,FRAUD
30260,2023-05-15,OTHER
30261,05/16/2023,THEFT
30262,16-May-2023,OTHER
30263,05/16/2023,ASSAULT
30264,16-May-2023,THEFT
30265,05/16/2023,ROBBERY
30266,05/16/2023,ASSAULT
30267,05/16/2023,BURGLARY
30268,16-May-2023,THEFT
30269,2023-05-16,VANDALISM
30270,16-May-2023,FRAUD
30271,05/16/2023,OTHER
30272,16-May-2023,ROBBERY
30273,2023-05-16,FRAUD
30274,16-May-2023,ASSAULT
30275,05/16/2023,VANDALISM
30276,16-May-2023,DRUG OFFENSE
30277,05/16/2023,THEFT
30278,16-May-2023,VANDALISM
30279,2023-05-16,BURGLARY
30280,05/16/2023,BURGLARY
30281,05/16/2023,ROBBERY
30282,2023-05-16,BURGLARY
30283,05/16/2023,DRUG OFFENSE
30284,2023-05-16,THEFT
30285,05/16/2023,OTHER
30286,16-May-2023,BURGLARY
30287,05/16/2023,ROBBERY
30288,16-May-2023,THEFT
30289,16-May-2023,FRAUD
30290,05/16/2023,VANDALISM
30291,16-May-2023,ASSAULT
30292,05/16/2023,BURGLARY
30293,2023-05-16,BURGLARY
30294,05/16/2023,BURGLARY
30295,16-May-2023,ASSAULT
30296,2023-05-16,THEFT
30297,05/16/2023,ASSAULT
30298,16-May-2023,ROBBERY
30299,2023-05-16,BURGLARY
30300,05/16/2023,ROBBERY
30301,2023-05-16,ROBBERY
30302,05/16/2023,BURGLARY
30303,16-May-2023,THEFT
30304,2023-05-16,ROBBERY
30305,2023-05-16,VANDALISM
30306,05/16/2023,OTHER
30307,17-May-2023,ROBBERY
30308,05/17/2023,BURGLARY
30309,17-May-2023,BURGLARY
30310,2023-05-17,ASSAULT
30311,17-May-2023,THEFT
30312,2023-05-17,BURGLARY
30313,05/17/2023,FRAUD
30314,05/17/2023,ROBBERY
30315,17-May-2023,DRUG OFFENSE
30316,05/17/2023,OTHER
30317,05/17/2023,ROBBERY
30318,17-May-2023,DRUG OFFENSE
30319,05/17/2023,ASSAULT
30320,05/17/2023,VANDALISM
30321,17-May-2023,ROBBERY
30322,17-May-2023,BURGLARY
30323,2023-05-17,FRAUD
30324,2023-05-17,VANDALISM
30325,17-May-2023,THEFT
30326,2023-05-17,ASSAULT
30327,05/17/2023,FRAUD
30328,2023-05-17,THEFT
30329,2023-05-17,THEFT
30330,17-May-2023,ASSAULT
30331,2023-05-17,VANDALISM
30332,2023-05-17,BURGLARY
30333,2023-05-17,ASSAULT
30334,17-May-2023,THEFT
30335,2023-05-17,VANDALISM
30336,17-May-2023,VANDALISM
30337,05/17/2023,FRAUD
30338,2023-05-17,ROBBERY
30339,17-May-2023,BURGLARY
30340,05/17/2023,VANDALISM
30341,05/17/2023,DRUG OFFENSE
30342,2023-05-17,DRUG OFFENSE
30343,05/17/2023,ASSAULT
30344,17-May-2023,ROBBERY
30345,17-May-2023,OTHER
30346,2023-05-17,ROBBERY
30347,05/17/2023,THEFT
30348,05/17/2023,ASSAULT
30349,17-May-2023,OTHER
30350,17-May-2023,THEFT
30351,05/17/2023,BURGLARY
30352,05/17/2023,DRUG OFFENSE
30353,05/17/2023,BURGLARY
30354,05/17/2023,OTHER
30355,2023-05-18,ASSAULT
30356,05/18/2023,ASSAULT
30357,18-May-2023,DRUG OFFENSE
30358,18-May-2023,FRAUD
30359,05/18/2023,ROBBERY
30360,18-May-2023,ASSAULT
30361,18-May-2023,BURGLARY
30362,2023-05-18,ASSAULT
30363,18-May-2023,VANDALISM
30364,18-May-2023,DRUG OFFENSE
30365,05/18/2023,BURGLARY
30366,05/18/2023,ROBBERY
30367,2023-05-18,DRUG OFFENSE
30368,05/18/2023,BURGLARY
30369,2023-05-18,OTHER
30370,18-May-2023,BURGLARY
30371,18-May-2023,THEFT
30372,05/18/2023,ROBBERY
30373,18-May-2023,THEFT
30374,05/18/2023,DRUG OFFENSE
30375,05/18/2023,FRAUD
30376,2023-05-18,BURGLARY
30377,18-May-2023,FRAUD
30378,05/18/2023,DRUG OFFENSE
30379,2023-05-18,THEFT
30380,05/18/2023,ASSAULT
30381,18-May-2023,OTHER
30382,2023-05-18,FRAUD
30383,2023-05-18,ASSAULT
30384,05/18/2023,VANDALISM
30385,18-May-2023,FRAUD
30386,18-May-2023,FRAUD
30387,18-May-2023,FRAUD
30388,05/18/2023,ROBBERY
30389,18-May-2023,DRUG OFFENSE
30390,05/18/2023,DRUG OFFENSE
30391,18-May-2023,DRUG OFFENSE
30392,18-May-2023,ASSAULT
30393,05/18/2023,FRAUD
30394,2023-05-18,THEFT
30395,05/18/2023,DRUG OFFENSE
30396,18-May-2023,FRAUD
30397,05/18/2023,THEFT
30398,05/18/2023,THEFT
30399,05/18/2023,ROBBERY
30400,05/18/2023,DRUG OFFENSE
30401,18-May-2023,FRAUD
30402,19-May-2023,ROBBERY
30403,05/19/2023,BURGLARY
30404,05/19/2023,VANDALISM
30405,2023-05-19,THEFT
30406,19-May-2023,ASSAULT
30407,19-May-2023,DRUG OFFENSE
30408,19-May-2023,VANDALISM
30409,19-May-2023,FRAUD
30410,05/19/2023,BURGLARY
30411,05/19/2023,THEFT
30412,2023-05-19,FRAUD
30413,05/19/2023,BURGLARY
30414,2023-05-19,ROBBERY
30415,05/19/2023,DRUG OFFENSE
30416,2023-05-19,THEFT
30417,05/19/2023,FRAUD
30418,05/19/2023,DRUG OFFENSE
30419,05/19/2023,THEFT
30420,2023-05-19,ROBBERY
30421,2023-05-19,DRUG OFFENSE
30422,19-May-2023,THEFT
30423,19-May-2023,DRUG OFFENSE
30424,2023-05-19,THEFT
30425,19-May-2023,DRUG OFFENSE
30426,19-May-2023,VANDALISM
30427,19-May-2023,OTHER
30428,05/19/2023,THEFT
30429,05/19/2023,VANDALISM
30430,19-May-2023,OTHER
30431,05/19/2023,FRAUD
30432,19-May-2023,BURGLARY
30433,2023-05-19,ROBBERY
30434,05/19/2023,ASSAULT
30435,05/19/2023,ASSAULT
30436,05/19/2023,VANDALISM
30437,05/19/2023,THEFT
30438,19-May-2023,THEFT
30439,05/19/2023,OTHER
30440,05/19/2023,ASSAULT
30441,05/19/2023,ASSAULT
30442,19-May-2023,THEFT
30443,05/19/2023,DRUG OFFENSE
30444,2023-05-19,ROBBERY
30445,2023-05-19,ASSAULT
30446,2023-05-19,OTHER
30447,19-May-2023,BURGLARY
30448,05/20/2023,THEFT
30449,20-May-2023,ASSAULT
30450,05/20/2023,OTHER
30451,05/20/2023,VANDALISM
30452,2023-05-20,BURGLARY
30453,20-May-2023,FRAUD
30454,20-May-2023,FRAUD
30455,05/20/2023,DRUG OFFENSE
30456,20-May-2023,THEFT
30457,05/20/2023,FRAUD
30458,05/20/2023,ASSAULT
30459,20-May-2023,FRAUD
30460,20-May-2023,DRUG OFFENSE
30461,20-May-2023,OTHER
30462,2023-05-20,FRAUD
30463,05/20/2023,DRUG OFFENSE
30464,05/20/2023,DRUG OFFENSE
30465,2023-05-20,VANDALISM
30466,05/20/2023,OTHER
30467,2023-05-20,FRAUD
30468,20-May-2023,ASSAULT
30469,05/20/2023,DRUG OFFENSE
30470,20-May-2023,OTHER
30471,20-May-2023,VANDALISM
30472,05/20/2023,THEFT
30473,05/20/2023,VANDALISM
30474,05/20/2023,ROBBERY
30475,20-May-2023,VANDALISM
30476,2023-05-20,DRUG OFFENSE
30477,2023-05-20,FRAUD
30478,2023-05-20,BURGLARY
30479,2023-05-20,VANDALISM
30480,20-May-2023,ROBBERY
30481,05/20/2023,BURGLARY
30482,2023-05-20,DRUG OFFENSE
30483,20-May-2023,ROBBERY
30484,20-May-2023,DRUG OFFENSE
30485,20-May-2023,OTHER
30486,20-May-2023,DRUG OFFENSE
30487,2023-05-20,DRUG OFFENSE
30488,2023-05-20,ASSAULT
30489,05/21/2023,DRUG OFFENSE
30490,2023-05-21,FRAUD
30491,21-May-2023,THEFT
30492,21-May-2023,THEFT
30493,21-May-2023,OTHER
30494,05/21/2023,ROBBERY
30495,05/21/2023,VANDALISM
30496,05/21/2023,THEFT
30497,21-May-2023,THEFT
30498,05/21/2023,VANDALISM
30499,2023-05-21,VANDALISM
30500,21-May-2023,DRUG OFFENSE
30501,05/21/2023,DRUG OFFENSE
30502,05/21/2023,VANDALISM
30503,21-May-2023,ROBBERY
30504,2023-05-21,BURGLARY
30505,05/21/2023,DRUG OFFENSE
30506,21-May-2023,FRAUD
30507,05/21/2023,BURGLARY
30508,2023-05-21,BURGLARY
30509,21-May-2023,BURGLARY
30510,2023-05-21,DRUG OFFENSE
30511,21-May-2023,VANDALISM
30512,21-May-2023,FRAUD
30513,05/21/2023,FRAUD
30514,05/21/2023,BURGLARY
30515,05/21/2023,FRAUD
30516,05/21/2023,VANDALISM
30517,21-May-2023,ROBBERY
30518,2023-05-21,THEFT
30519,21-May-2023,FRAUD
30520,05/21/2023,OTHER
30521,05/21/2023,FRAUD
30522,21-May-2023,DRUG OFFENSE
30523,2023-05-21,VANDALISM
30524,2023-05-21,ROBBERY
30525,21-May-2023,ASSAULT
30526,05/21/2023,ROBBERY
30527,21-May-2023,ASSAULT
30528,05/21/2023,ASSAULT
30529,2023-05-21,VANDALISM
30530,2023-05-21,VANDALISM
30531,05/21/2023,THEFT
30532,22-May-2023,DRUG OFFENSE
30533,05/22/2023,BURGLARY
30534,22-May-2023,DRUG OFFENSE
30535,05/22/2023,VANDALISM
30536,22-May-2023,ROBBERY
30537,2023-05-22,VANDALISM
30538,2023-05-22,OTHER
30539,2023-05-22,ROBBERY
30540,05/22/2023,VANDALISM
30541,22-May-2023,THEFT
30542,05/22/2023,FRAUD
30543,05/22/2023,ASSAULT
30544,2023-05-22,FRAUD
30545,22-May-2023,ROBBERY
30546,2023-05-22,VANDALISM
30547,05/22/2023,ROBBERY
30548,05/22/2023,OTHER
30549,2023-05-22,ASSAULT
30550,05/22/2023,OTHER
30551,05/22/2023,BURGLARY
30552,05/22/2023,THEFT
30553,22-May-2023,DRUG OFFENSE
30554,2023-05-22,FRAUD
30555,2023-05-22,THEFT
30556,2023-05-22,DRUG OFFENSE
30557,05/22/2023,OTHER
30558,2023-05-22,VANDALISM
30559,2023-05-22,OTHER
30560,05/22/2023,BURGLARY
30561,05/22/2023,ROBBERY
30562,22-May-2023,DRUG OFFENSE
30563,05/22/2023,OTHER
30564,2023-05-22,DRUG OFFENSE
30565,2023-05-22,FRAUD
30566,05/22/2023,BURGLARY
30567,05/22/2023,ROBBERY
30568,22-May-2023,FRAUD
30569,22-May-2023,THEFT
30570,2023-05-22,VANDALISM
30571,22-May-2023,BURGLARY
30572,22-May-2023,FRAUD
30573,22-May-2023,ASSAULT
30574,05/22/2023,FRAUD
30575,22-May-2023,ASSAULT
30576,2023-05-22,FRAUD
30577,05/23/2023,DRUG OFFENSE
30578,2023-05-23,THEFT
30579,2023-05-23,ASSAULT
30580,23-May-2023,ASSAULT
30581,23-May-2023,FRAUD
30582,23-May-2023,VANDALISM
30583,05/23/2023,DRUG OFFENSE
30584,05/23/2023,OTHER
30585,2023-05-23,ASSAULT
30586,2023-05-23,BURGLARY
30587,05/23/2023,ASSAULT
30588,05/23/2023,DRUG OFFENSE
30589,2023-05-23,ASSAULT
30590,23-May-2023,FRAUD
30591,05/23/2023,ASSAULT
30592,23-May-2023,OTHER
30593,05/23/2023,BURGLARY
30594,23-May-2023,FRAUD
30595,23-May-2023,ASSAULT
30596,05/23/2023,DRUG OFFENSE
30597,05/23/2023,OTHER
30598,05/23/2023,FRAUD
30599,2023-05-23,THEFT
30600,05/23/2023,BURGLARY
30601,2023-05-23,OTHER
30602,05/23/2023,ASSAULT
30603,2023-05-23,FRAUD
30604,23-May-2023,OTHER
30605,23-May-2023,THEFT
30606,2023-05-23,BURGLARY
30607,23-May-2023,THEFT
30608,23-May-2023,BURGLARY
30609,2023-05-23,OTHER
30610,23-May-2023,OTHER
30611,23-May-2023,BURGLARY
30612,05/23/2023,ROBBERY
30613,2023-05-23,THEFT
30614,05/23/2023,VANDALISM
30615,05/23/2023,FRAUD
30616,2023-05-24,OTHER
30617,24-May-2023,ASSAULT
30618,24-May-2023,THEFT
30619,24-May-2023,OTHER
30620,2023-05-24,FRAUD
30621,05/24/2023,DRUG OFFENSE
30622,2023-05-24,THEFT
30623,05/24/2023,ROBBERY
30624,2023-05-24,THEFT
30625,05/24/2023,ROBBERY
30626,05/24/2023,FRAUD
30627,2023-05-24,BURGLARY
30628,2023-05-24,ASSAULT
30629,2023-05-24,BURGLARY
30630,05/24/2023,FRAUD
30631,05/24/2023,ASSAULT
30632,05/24/2023,BURGLARY
30633,05/24/2023,THEFT
30634,05/24/2023,FRAUD
30635,05/24/2023,VANDALISM
30636,05/24/2023,OTHER
30637,05/24/2023,DRUG OFFENSE
30638,24-May-2023,ASSAULT
30639,05/24/2023,ASSAULT
30640,24-May-2023,DRUG OFFENSE
30641,2023-05-24,BURGLARY
30642,05/24/2023,VANDALISM
30643,2023-05-24,FRAUD
30644,2023-05-24,ROBBERY
30645,24-May-2023,THEFT
30646,05/24/2023,ASSAULT
30647,24-May-2023,ROBBERY
30648,05/24/2023,ROBBERY
30649,05/24/2023,ROBBERY
30650,05/24/2023,FRAUD
30651,05/24/2023,DRUG OFFENSE
30652,2023-05-24,DRUG OFFENSE
30653,24-May-2023,OTHER
30654,05/24/2023,VANDALISM
30655,05/24/2023,BURGLARY
30656,24-May-2023,OTHER
30657,2023-05-24,VANDALISM
30658,2023-05-24,THEFT
30659,05/24/2023,ROBBERY
30660,05/24/2023,VANDALISM
30661,24-May-2023,THEFT
30662,2023-05-25,FRAUD
30663,05/25/2023,ROBBERY
30664,2023-05-25,VANDALISM
30665,2023-05-25,DRUG OFFENSE
30666,2023-05-25,OTHER
30667,25-May-2023,DRUG OFFENSE
30668,2023-05-25,ROBBERY
30669,05/25/2023,VANDALISM
30670,2023-05-25,ROBBERY
30671,25-May-2023,VANDALISM
30672,05/25/2023,ROBBERY
30673,25-May-2023,BURGLARY
30674,25-May-2023,FRAUD
30675,05/25/2023,ASSAULT
30676,2023-05-25,DRUG OFFENSE
30677,2023-05-25,DRUG OFFENSE
30678,05/25/2023,VANDALISM
30679,25-May-2023,FRAUD
30680,2023-05-25,VANDALISM
30681,2023-05-25,ASSAULT
30682,25-May-2023,ASSAULT
30683,05/25/2023,ROBBERY
30684,25-May-2023,THEFT
30685,05/25/2023,BURGLARY
30686,05/25/2023,OTHER
30687,2023-05-25,BURGLARY
30688,25-May-2023,BURGLARY
30689,05/25/2023,ASSAULT
30690,25-May-2023,ASSAULT
30691,2023-05-25,THEFT
30692,2023-05-25,OTHER
30693,2023-05-25,VANDALISM
30694,05/25/2023,FRAUD
30695,05/25/2023,ASSAULT
30696,2023-05-25,ROBBERY
30697,05/25/2023,ROBBERY
30698,2023-05-25,THEFT
30699,05/25/2023,OTHER
30700,25-May-2023,BURGLARY
30701,25-May-2023,DRUG OFFENSE
30702,25-May-2023,OTHER
30703,05/25/2023,THEFT
30704,05/25/2023,ROBBERY
30705,2023-05-25,THEFT
30706,05/25/2023,FRAUD
30707,05/25/2023,BURGLARY
30708,05/25/2023,ASSAULT
30709,25-May-2023,ASSAULT
30710,2023-05-25,FRAUD
30711,25-May-2023,FRAUD
30712,2023-05-25,OTHER
