Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
21708.6866,663.5633,212.503,132.9995,1.6659,0.7925,35701.4318,173.191,0.7065,0.9765,0.8174,0.7967,0.0095,0.002,0.6889,0.9894,SIRA
41026.7711,1103.4179,410.3745,161.8329,2.5401,0.8896,55246.7277,233.0887,0.6634,0.9652,0.7295,0.5726,0.0073,0.0011,0.4395,0.9553,CALI
45159.299,1060.5296,393.8091,143.8424,2.998,0.9208,41701.7109,238.512,0.6005,0.9513,0.6662,0.6334,0.0084,0.0012,0.382,0.949,HOROZ
61924.8232,892.1455,367.4968,191.9253,2.3198,0.8826,71495.7937,262.1679,0.673,0.961,0.7477,0.688,0.0073,0.0014,0.4269,0.9617,CALI
22897.133,567.4863,215.5444,170.2289,1.5282,0.6909,27157.4555,180.2725,0.8191,0.9624,0.8658,0.8477,0.0083,0.0034,0.6754,1.0,SEKER
18483.3429,583.7883,247.6488,163.5729,1.3782,0.8849,22471.3509,185.6732,0.7877,0.9556,0.8235,0.7866,0.0096,0.0031,0.6165,0.979,SIRA
56122.2972,993.6437,418.7291,132.9558,3.019,0.937,49371.7355,225.0282,0.6064,0.9709,0.554,0.6271,0.0074,0.001,0.3356,0.9478,HOROZ
22190.6926,610.4661,214.4607,145.8576,1.3639,0.6561,16999.0404,188.5346,0.7375,0.983,0.824,0.8026,0.0095,0.0021,0.6882,0.993,SEKER
82307.7764,1098.7623,436.7283,284.4156,1.5838,0.7628,98697.7302,336.0229,0.6806,0.9706,0.8159,0.7722,0.0047,0.0015,0.5885,0.9774,BOMBAY
48099.1873,962.1754,365.5807,151.6618,2.821,0.9557,35428.613,235.5357,0.6408,0.978,0.6063,0.6348,0.0084,0.0011,0.3632,0.9402,HOROZ
54244.3772,924.0246,376.8901,179.8859,2.4764,0.9457,57950.5161,280.0877,0.8108,0.9414,0.7459,0.6755,0.0084,0.001,0.5044,0.948,CALI
45462.8497,993.9343,389.1169,207.6161,1.9122,0.8291,50471.2133,267.6848,0.7162,0.9515,0.7495,0.7405,0.0084,0.0021,0.6312,0.977,BARBUNYA
28827.1357,708.1476,231.0166,126.067,1.6725,0.7677,29410.1399,195.3837,0.7126,0.9777,0.8385,0.8158,0.0101,0.0029,0.4873,0.986,DERMASON
88190.2568,1101.3097,446.5523,272.0177,1.6885,0.7967,93608.2216,353.0349,0.7367,0.9659,0.8658,0.766,0.0051,0.0011,0.57,0.9885,BOMBAY
44702.201,937.1387,328.3814,190.885,1.8094,0.8341,61035.2399,272.2917,0.6861,0.973,0.7684,0.7882,0.0067,0.0016,0.4685,0.9421,BARBUNYA
27692.5037,631.0729,222.2337,165.5975,1.3821,0.7406,28918.1503,201.3419,0.7668,0.9727,0.8427,0.8505,0.0091,0.0026,0.7946,0.9901,SEKER
23493.5093,664.058,224.1617,160.4711,1.7115,0.8191,34373.2811,213.2688,0.7808,0.9708,0.7176,0.8415,0.0087,0.0015,0.6153,0.9871,SIRA
27457.5068,713.5347,220.3414,165.0984,1.817,0.6918,37844.5807,172.6577,0.7513,0.9844,0.8002,0.8172,0.0088,0.0026,0.6591,0.9882,SIRA
43405.4666,1143.1101,336.1291,138.1408,2.5036,0.9606,46769.727,204.3676,0.5662,0.9667,0.5233,0.5791,0.01,0.0011,0.4252,0.9513,HOROZ
55011.0992,992.9182,334.9481,193.9028,1.8433,0.7589,61735.5023,265.7463,0.6555,0.9569,0.7569,0.8056,0.0062,0.0014,0.5528,0.9853,BARBUNYA
25714.2384,582.5185,231.73,149.066,1.624,0.7059,20753.3438,169.18,0.8284,0.9634,0.7836,0.8723,0.0088,0.0031,0.6303,0.9729,DERMASON
28386.8185,609.2807,200.6714,141.9014,1.2685,0.621,20389.8567,172.5506,0.782,0.9705,0.8369,0.8195,0.0073,0.0021,0.6582,0.9936,SEKER
24392.9605,684.8489,230.8648,145.2998,1.7648,0.6874,21342.5223,182.6228,0.7217,0.9823,0.8555,0.7928,0.0101,0.002,0.6437,0.9812,SIRA
28686.4472,610.4158,210.711,130.7514,1.5425,0.6449,26574.2577,176.348,0.7375,0.9611,0.8262,0.7486,0.0072,0.0034,0.5717,0.9818,DERMASON
33918.0276,628.0965,209.4326,150.9796,1.2295,0.7734,29851.9579,188.6299,0.803,0.9609,0.8883,0.8826,0.0061,0.0029,0.7574,0.9905,SEKER
74256.3658,938.0245,387.1172,218.3868,1.9413,0.886,60207.3331,257.263,0.7134,0.9649,0.794,0.7836,0.0067,0.0017,0.6207,0.9685,BARBUNYA
31513.5965,583.4495,222.614,135.0829,1.7435,0.8438,24258.7327,172.9443,0.7787,0.9593,0.7906,0.8008,0.0091,0.0026,0.6362,0.9829,DERMASON
55178.1073,838.2236,399.8271,158.9754,2.8535,0.9111,40249.2983,210.8071,0.7499,0.9688,0.6089,0.611,0.0091,0.0012,0.3138,0.9466,HOROZ
81866.9739,1190.4536,402.2874,280.3772,1.7271,0.8013,100591.4377,329.7282,0.6987,0.9729,0.8343,0.7785,0.0052,0.0015,0.6103,0.9741,BOMBAY
46329.4532,927.9614,384.5912,169.5003,2.4505,0.8968,46610.2676,262.8319,0.6335,0.9688,0.547,0.6413,0.0074,0.0009,0.4432,0.9737,CALI
53501.9183,900.1282,355.3613,203.6238,1.5641,0.8724,67175.3329,264.9027,0.7086,0.97,0.794,0.7503,0.0061,0.0017,0.548,0.9491,BARBUNYA
58481.6108,1044.8772,368.3795,151.1508,2.4995,0.9296,47451.7285,234.7922,0.6539,0.9819,0.5096,0.5928,0.0086,0.001,0.4018,0.9266,HOROZ
52661.0073,901.3083,430.0524,188.5939,2.1622,0.8867,62846.2011,247.9685,0.7411,0.9701,0.6836,0.727,0.0073,0.0011,0.4626,0.9578,CALI
24729.9711,664.6759,217.0064,159.1899,1.3613,0.638,26235.7106,164.2462,0.7944,0.9711,0.8524,0.8738,0.0073,0.0019,0.7411,0.9831,SEKER
39773.4966,1035.62,442.5469,157.4951,2.6344,0.9318,49935.4828,217.1829,0.7649,0.9834,0.5793,0.6427,0.0086,0.0011,0.3621,0.9612,HOROZ
54109.306,1002.7177,397.067,141.0884,2.7457,0.9368,46079.3759,257.8685,0.7032,0.9792,0.5604,0.6447,0.0107,0.001,0.4006,0.9528,HOROZ
30089.801,621.2287,255.8015,159.721,1.9483,0.818,21123.3732,179.6092,0.6745,0.9602,0.8505,0.8153,0.0099,0.0031,0.6456,0.9705,SIRA
28628.0783,616.867,193.7692,144.9328,1.3654,0.7543,21781.0928,194.1358,0.7419,0.9707,0.8449,0.7879,0.0103,0.0025,0.6439,0.9829,DERMASON
65333.3552,974.4794,376.5498,204.5283,1.9883,0.835,63969.1673,295.4506,0.6464,0.9579,0.8121,0.7569,0.007,0.002,0.51,0.9674,BARBUNYA
46228.5095,933.376,345.2184,204.5681,1.8856,0.8882,55959.869,238.8373,0.6182,0.96,0.6896,0.6934,0.0071,0.0017,0.4233,0.9729,CALI
25472.9624,649.8208,229.6607,138.7805,1.7903,0.7898,18843.5858,186.2988,0.7188,0.965,0.8437,0.7789,0.0101,0.003,0.7105,0.9726,DERMASON
81638.7927,1052.082,419.1877,269.5109,1.6338,0.8213,88280.386,319.8699,0.7124,0.9639,0.8658,0.7968,0.0049,0.0012,0.649,0.9734,BOMBAY
24001.5517,518.8969,205.4888,132.2078,1.7519,0.7804,24373.6349,190.0304,0.7826,0.9799,0.7984,0.8175,0.0112,0.0027,0.6289,0.9795,DERMASON
60796.3404,1011.4739,364.0194,212.6709,1.9967,0.8605,70264.1957,264.2473,0.6321,0.9473,0.8427,0.6919,0.007,0.0018,0.5436,0.9827,BARBUNYA
41156.7099,945.2307,419.9594,159.0223,2.5534,0.8574,47978.1114,283.0793,0.6544,0.9515,0.7724,0.6531,0.0087,0.0014,0.467,0.9566,CALI
23041.5657,635.579,199.7397,157.5895,1.4771,0.6047,34922.3419,202.3672,0.7205,0.9559,0.8587,0.8191,0.008,0.0017,0.7086,0.999,SEKER
27651.9857,628.9758,267.9918,140.4215,1.519,0.766,36522.7872,198.3684,0.7601,0.9766,0.81,0.742,0.0099,0.0028,0.5687,0.9837,SIRA
25678.368,652.6203,154.9091,134.9863,1.3447,0.6818,23616.4543,179.1287,0.7226,0.966,0.8361,0.8573,0.0089,0.0033,0.6872,0.9884,SEKER
36253.6674,1157.9962,421.7731,171.6509,3.1174,0.9154,42043.7976,238.4335,0.6695,0.9896,0.6183,0.5915,0.0087,0.0013,0.3599,0.9614,HOROZ
56568.2718,901.0763,375.5721,185.0753,1.8471,0.8653,62105.0002,278.8365,0.6562,0.9406,0.7739,0.6973,0.0063,0.0014,0.5361,0.9767,BARBUNYA
42238.7076,1001.8494,437.9003,147.9465,2.8279,0.9329,40344.4945,225.2832,0.7213,0.9819,0.5675,0.5943,0.0105,0.0007,0.3543,0.9606,HOROZ
39690.3702,883.8411,426.9104,153.5611,2.6513,0.9185,40281.9041,255.4467,0.6638,0.9638,0.5432,0.6161,0.0091,0.0006,0.3374,0.9418,HOROZ
40609.2859,1100.4682,474.0247,169.611,2.653,0.9179,51679.1775,213.8032,0.6528,0.9692,0.6214,0.6034,0.0084,0.0015,0.3394,0.9314,HOROZ
21317.0261,658.3529,218.3273,178.6454,1.4765,0.7535,21092.6617,158.5724,0.7803,0.9574,0.7172,0.7981,0.0068,0.002,0.6561,0.9843,SIRA
57445.9666,1036.8451,330.2969,191.6816,1.7247,0.9033,62695.0035,265.6445,0.7386,0.9775,0.7222,0.7419,0.0073,0.0021,0.4552,0.9727,BARBUNYA
82275.6132,1122.249,429.0024,274.3916,1.688,0.7399,89978.4266,338.6587,0.7593,0.9616,0.8299,0.7763,0.0046,0.0015,0.587,0.9841,BOMBAY
25925.3512,649.8042,217.1901,167.7938,1.6684,0.7708,28523.0929,163.2861,0.7889,0.9636,0.7656,0.783,0.0098,0.002,0.7783,0.9921,SIRA
52203.5707,919.6357,360.7839,182.5684,2.1571,0.7426,62414.9524,271.6136,0.6748,0.9508,0.7613,0.7162,0.0066,0.0016,0.4018,0.9802,BARBUNYA
75034.0072,1070.8715,338.0237,193.5538,2.0149,0.8129,58855.4834,270.7248,0.64,0.9602,0.7162,0.7761,0.007,0.0019,0.6097,0.9684,BARBUNYA
49949.3287,930.4629,408.4568,142.3361,2.9441,0.9678,41837.582,232.9021,0.6821,0.9882,0.575,0.6174,0.0088,0.0013,0.3555,0.9627,HOROZ
83995.9363,1065.0856,428.9173,264.6866,1.6433,0.8035,85263.1445,355.3214,0.7195,0.979,0.8238,0.7655,0.0045,0.0009,0.5841,0.9781,BOMBAY
31214.6035,659.7905,228.55,132.5456,1.6389,0.6952,25545.5828,163.7189,0.7319,0.9668,0.9175,0.8795,0.0083,0.0026,0.6292,0.977,DERMASON
30837.7841,620.8623,198.6077,169.9015,1.3347,0.62,22613.4006,183.5841,0.8206,0.9705,0.919,0.8527,0.0079,0.0038,0.8111,0.991,SEKER
62411.0894,924.6485,348.7112,214.2731,2.0477,0.8102,51216.7374,253.5935,0.6334,0.9663,0.772,0.7217,0.0053,0.0017,0.4835,0.9773,BARBUNYA
59002.165,1000.1572,334.5911,216.8784,2.088,0.861,72421.5954,261.9969,0.6904,0.9737,0.7515,0.7155,0.008,0.0018,0.5018,0.9699,BARBUNYA
32735.4058,672.3923,235.5258,155.219,1.5512,0.8498,30717.2034,150.5635,0.7825,0.9768,0.7249,0.7757,0.0083,0.0026,0.7301,0.9774,SIRA
48242.5608,902.3484,411.2168,142.2099,2.7492,0.9239,51336.9092,246.9855,0.6349,0.9702,0.5781,0.5963,0.0096,0.001,0.2847,0.9673,HOROZ
29650.2182,589.4916,211.9031,131.8934,1.4279,0.7536,26292.1488,190.3713,0.7612,0.9702,0.7966,0.8412,0.0102,0.0027,0.5645,0.9944,DERMASON
88288.9161,1185.7372,431.6572,249.7393,1.647,0.7783,87669.0451,314.3145,0.706,0.9683,0.8787,0.7761,0.0052,0.0009,0.6289,0.9794,BOMBAY
96454.1605,1217.5729,455.9722,256.5278,1.6556,0.8421,102047.532,347.0203,0.7017,0.9755,0.8603,0.7465,0.0044,0.0014,0.6153,0.9726,BOMBAY
51621.4283,1159.6215,413.4467,152.32,1.9893,0.8795,61895.176,230.1247,0.6831,0.947,0.6501,0.6122,0.0068,0.0018,0.365,0.9478,CALI
55558.612,953.3971,388.9251,171.9383,2.3287,0.8441,48518.6228,251.6405,0.6973,0.9697,0.6203,0.6442,0.008,0.0011,0.4498,0.9585,CALI
82355.5294,1129.2538,410.7807,277.7921,1.7229,0.8096,84862.8833,354.5002,0.7035,0.9648,0.8562,0.7715,0.0048,0.0013,0.6991,0.9849,BOMBAY
27026.3813,612.4393,230.487,135.2662,1.4684,0.7397,29809.0547,175.5144,0.6988,0.9509,0.8104,0.8908,0.0086,0.0025,0.5984,0.9837,SIRA
88065.7845,1190.3029,441.8426,264.0882,1.5441,0.8252,95832.2839,332.1229,0.6503,0.9777,0.8366,0.8479,0.0053,0.0012,0.5904,0.9781,BOMBAY
58708.2075,932.5249,379.7466,179.6461,2.2757,0.9185,48341.2948,249.9311,0.6982,0.9459,0.6181,0.7136,0.0054,0.0015,0.4956,0.9597,CALI
103500.6845,1075.6647,466.9812,256.312,1.6413,0.8354,89858.3094,314.7722,0.6513,0.9641,0.8661,0.7586,0.005,0.0014,0.686,0.9781,BOMBAY
31095.8637,609.4249,214.6287,152.102,1.453,0.6373,30650.9586,169.8193,0.7277,0.9721,0.8752,0.8589,0.0094,0.0025,0.7421,0.9855,SEKER
28106.299,641.6241,256.7143,133.4288,1.8513,0.7804,32132.6045,180.3452,0.7778,0.9743,0.7911,0.8052,0.0107,0.003,0.5289,0.9658,SIRA
25831.4701,681.4092,196.0337,152.2969,1.4697,0.7038,26585.5605,152.2425,0.7945,0.9829,0.8002,0.766,0.0087,0.0028,0.5589,0.9779,DERMASON
18310.8145,594.661,258.4342,138.255,1.8208,0.7551,23891.1446,175.5277,0.7508,0.9976,0.83,0.8494,0.0091,0.0027,0.6349,0.9852,DERMASON
21943.0978,621.5605,233.6459,143.54,1.6592,0.7067,25017.0104,204.3157,0.7362,0.9637,0.8911,0.8344,0.0099,0.0027,0.6518,0.9697,DERMASON
70923.0969,1119.733,467.1248,277.0709,1.5246,0.7428,97884.3264,321.4895,0.7287,0.9679,0.8726,0.8027,0.0051,0.0013,0.5632,0.9777,BOMBAY
89394.5651,1146.4129,410.6998,268.0725,1.5509,0.8593,81551.393,336.7934,0.7037,0.9628,0.8763,0.7928,0.0045,0.0011,0.6468,0.9843,BOMBAY
25949.9639,640.4224,230.9796,181.6933,1.2786,0.6686,29334.7886,160.0934,0.8397,0.9688,0.8382,0.8791,0.0061,0.0028,0.6704,0.9899,SEKER
30321.4794,622.5216,191.5182,136.1527,1.7366,0.6646,25842.7677,154.1955,0.7531,0.9748,0.7851,0.7649,0.0102,0.0017,0.5316,0.9738,SIRA
29280.7813,676.602,173.5089,159.9632,1.2794,0.6613,28054.2194,183.2301,0.825,0.9502,0.8366,0.8056,0.0067,0.0031,0.7291,0.9978,SEKER
16378.2074,592.5106,199.6838,168.5121,1.4431,0.619,30404.7096,168.9714,0.7666,0.9671,0.8746,0.8746,0.0089,0.0028,0.7525,0.9924,SEKER
54175.9462,955.8032,393.3292,193.7483,2.4075,0.9068,60837.1187,245.1694,0.6909,0.9418,0.512,0.6464,0.0064,0.0019,0.4667,0.9551,CALI
53721.3264,883.2501,385.205,187.5784,1.5208,0.8292,49964.5107,285.2519,0.6151,0.9504,0.8228,0.7251,0.0076,0.0021,0.4925,0.9815,BARBUNYA
37604.934,857.439,370.3159,204.6107,1.7876,0.8227,43646.8741,259.1955,0.6822,0.9629,0.7887,0.6621,0.0079,0.0012,0.581,0.9655,BARBUNYA
27402.9896,625.0183,222.7103,141.6382,1.571,0.7283,17443.2653,187.9164,0.7807,0.9604,0.8175,0.791,0.0085,0.0031,0.6982,0.9865,DERMASON
47193.0319,942.7746,424.0661,172.7463,1.7012,0.8619,57589.3215,244.3055,0.5148,0.9567,0.819,0.7,0.0057,0.002,0.6342,0.9612,BARBUNYA
75277.694,1029.5459,363.1876,220.3101,1.8386,0.8534,65202.5197,297.8242,0.6735,0.9799,0.8092,0.7805,0.0073,0.0021,0.5782,0.9715,BARBUNYA
26186.3656,603.2177,190.4457,146.1987,1.5696,0.7276,29686.5395,164.3303,0.6887,0.9727,0.8705,0.8071,0.0104,0.0034,0.7301,0.9794,DERMASON
32326.5291,608.5875,228.6687,162.4844,2.0222,0.7889,27644.2965,184.619,0.6974,0.9552,0.6741,0.7665,0.0099,0.0032,0.6465,0.971,SIRA
26049.4877,639.1809,209.3044,147.4971,1.5366,0.6685,33862.9631,175.3905,0.7617,0.978,0.8618,0.823,0.0076,0.0028,0.6867,0.9904,SEKER
20056.3446,602.0947,223.5348,165.6939,1.2622,0.688,31805.0405,179.6781,0.7662,0.9745,0.8799,0.8702,0.0084,0.0028,0.6809,0.9891,SEKER
58148.1347,933.3123,324.2408,205.8849,1.756,0.8326,45029.6353,289.0745,0.6181,0.979,0.7143,0.7598,0.0065,0.0015,0.5064,0.9761,BARBUNYA
83241.2469,1204.4228,453.301,277.3684,1.6092,0.7454,100756.6981,340.6837,0.6825,0.9707,0.8504,0.7615,0.0048,0.0011,0.621,0.9809,BOMBAY
85118.0135,1167.4602,411.1168,284.7595,1.6634,0.7825,86858.2826,331.4093,0.6758,0.9718,0.8657,0.77,0.0045,0.0011,0.5963,0.98,BOMBAY
58009.4683,941.6,400.0825,229.5645,1.8478,0.8199,58984.9387,256.8799,0.622,0.9609,0.7599,0.7051,0.0074,0.0026,0.5674,0.961,BARBUNYA
54653.9533,986.7895,398.7121,131.5662,2.913,0.9225,31663.0362,243.3921,0.6921,0.9762,0.608,0.643,0.0091,0.0014,0.3725,0.9419,HOROZ
78971.736,1159.562,426.6767,272.418,1.5288,0.7817,86529.1981,327.2854,0.6651,0.9645,0.8232,0.7756,0.0046,0.0012,0.6001,0.9781,BOMBAY
23291.0191,572.6601,239.617,135.234,1.5923,0.8075,26698.2999,173.604,0.8176,0.981,0.8754,0.8077,0.0086,0.0023,0.7193,0.9767,DERMASON
42344.8543,972.6392,382.3373,196.965,1.6742,0.8582,65929.2074,270.3698,0.6588,0.9634,0.713,0.751,0.0069,0.0021,0.6615,0.9885,BARBUNYA
63930.3403,962.2424,340.0742,216.9669,1.9124,0.7936,53791.2091,258.5512,0.6408,0.9676,0.7329,0.7455,0.008,0.0016,0.4838,0.97,BARBUNYA
82643.487,1088.1336,468.9318,274.968,1.6311,0.686,90402.1293,323.6591,0.714,0.9742,0.8982,0.7665,0.0051,0.0009,0.5971,0.9789,BOMBAY
72191.2994,969.5503,411.3577,191.9613,1.8228,0.8495,53930.4976,281.0786,0.7347,0.9665,0.7344,0.6791,0.0069,0.0017,0.453,0.958,BARBUNYA
42037.6818,1055.5671,362.6893,162.2353,2.362,0.9265,52809.222,236.1014,0.6046,0.9772,0.5819,0.6144,0.0092,0.0015,0.3563,0.955,HOROZ
33721.8261,696.0677,206.5358,152.3913,1.4451,0.7331,25466.9195,180.1457,0.8583,0.9689,0.8506,0.8536,0.0089,0.0023,0.7076,0.9842,SEKER
26180.1637,671.1893,227.7317,127.3893,1.5779,0.6698,20382.942,181.7977,0.7265,0.9697,0.8567,0.8259,0.0099,0.0035,0.6978,0.9753,SIRA
87566.1141,1146.0504,415.1263,282.4889,1.7372,0.7985,91278.3343,323.2533,0.7109,0.9642,0.8858,0.8021,0.005,0.0017,0.6134,0.9795,BOMBAY
80685.7171,1098.9104,433.9005,266.2556,1.598,0.7602,101070.3832,329.4162,0.7045,0.971,0.9032,0.7824,0.0051,0.0012,0.6212,0.9811,BOMBAY
57391.2616,1012.4172,385.786,187.0756,2.4615,0.9423,46095.758,302.5691,0.5262,0.9769,0.7069,0.6648,0.0079,0.0012,0.5281,0.941,CALI
23795.7841,616.0026,215.9469,139.5179,1.7402,0.7733,26263.1464,150.7389,0.6949,0.992,0.7935,0.8308,0.0086,0.0035,0.5642,0.9732,DERMASON
25735.7987,602.2686,204.9864,136.7559,1.798,0.7697,31983.2941,170.7711,0.797,0.9732,0.8312,0.8089,0.0108,0.003,0.6146,0.971,DERMASON
47061.186,1011.8546,449.2172,163.772,2.6324,0.9191,48945.8275,224.3682,0.6637,0.9729,0.5522,0.589,0.0084,0.0009,0.4223,0.9436,HOROZ
22340.2512,705.1286,186.2831,151.7304,1.5851,0.8588,27601.3901,197.4925,0.7014,0.9827,0.6487,0.8059,0.0103,0.0022,0.6576,0.9982,SIRA
51289.3171,959.3254,379.157,174.9676,1.9006,0.886,54192.1474,289.2492,0.7237,0.9651,0.7098,0.7069,0.0069,0.0019,0.5608,0.9525,BARBUNYA
35309.1974,636.9245,211.8173,153.911,1.3805,0.686,33220.9733,206.5402,0.7599,0.9763,0.8368,0.8075,0.0084,0.0024,0.7218,0.9802,SIRA
93244.3159,1054.2648,465.5891,267.5813,1.7045,0.8017,104490.4908,319.4625,0.6372,0.9766,0.84,0.7835,0.0053,0.0016,0.5916,0.9806,BOMBAY
31279.731,665.7101,226.4969,147.7217,1.4003,0.6669,26150.3178,165.9642,0.7886,0.9697,0.9022,0.8062,0.0072,0.0042,0.676,0.9914,SEKER
52239.1617,1091.9711,414.749,167.2832,2.3689,0.9407,57062.0784,262.7451,0.6367,0.9654,0.688,0.7145,0.0072,0.0017,0.4872,0.9578,CALI
46056.4455,966.2497,415.0022,154.566,2.8487,0.9365,42536.3364,205.1033,0.5913,0.9759,0.6241,0.654,0.0093,0.0013,0.3235,0.9564,HOROZ
55545.2207,943.4196,380.179,212.1892,1.9492,0.8388,51020.737,246.8702,0.6423,0.9529,0.7484,0.7811,0.0072,0.0014,0.4641,0.9672,BARBUNYA
26421.1319,587.1639,267.9838,134.8822,1.5561,0.7898,30310.8241,167.2081,0.756,0.9593,0.7966,0.836,0.0104,0.0035,0.7155,0.9831,DERMASON
31691.2461,656.0045,223.2175,159.5012,1.5567,0.6973,22334.0645,194.4516,0.7542,0.9472,0.7468,0.8236,0.0091,0.0026,0.5872,0.9711,SIRA
71282.8544,987.8678,385.2985,195.928,1.9884,0.8295,50602.8558,247.2013,0.6118,0.9474,0.7935,0.7366,0.0058,0.002,0.5609,0.9744,BARBUNYA
25265.8129,648.7712,226.5434,162.8084,1.3315,0.5939,26733.3875,178.4757,0.7883,0.9624,0.8954,0.8623,0.0076,0.0031,0.7029,0.9865,SEKER
50665.8429,823.9246,429.7647,221.3261,2.0447,0.8005,64124.9152,272.9725,0.7092,0.9738,0.8724,0.7488,0.0069,0.0022,0.5552,0.9696,BARBUNYA
57990.6671,909.8472,356.7774,192.6041,1.9066,0.8511,62370.8845,290.6535,0.7026,0.9713,0.7002,0.7177,0.0069,0.0017,0.6287,0.9587,BARBUNYA
71560.9557,1078.9742,464.8436,274.8934,1.816,0.8,87057.8547,323.2706,0.7461,0.9694,0.8476,0.7825,0.0054,0.0016,0.5665,0.989,BOMBAY
89129.1696,1147.9284,409.7731,272.6065,1.615,0.7728,87046.1001,311.4306,0.7567,0.9659,0.8926,0.7644,0.0053,0.0012,0.5941,0.9848,BOMBAY
88099.3567,1203.9047,444.6374,277.3387,1.5123,0.7894,98629.3141,316.7709,0.7372,0.9639,0.8244,0.792,0.0047,0.0013,0.6448,0.975,BOMBAY
26333.3024,683.4886,231.1139,151.2773,1.8528,0.7852,26384.6782,186.5289,0.7671,0.9604,0.7914,0.7706,0.0088,0.0016,0.6954,0.9804,SIRA
27059.9567,599.0286,234.2132,120.4599,1.5382,0.7182,22390.6111,196.8064,0.7138,0.9727,0.7558,0.8559,0.0088,0.0028,0.7062,0.9658,DERMASON
27639.8232,575.0505,210.4986,143.0495,1.3125,0.7367,21913.6313,188.7469,0.6824,0.9664,0.7984,0.6917,0.009,0.0027,0.6374,0.9789,DERMASON
25403.2698,1066.0334,376.1655,152.4924,3.0045,0.9027,39647.0518,230.6831,0.6514,0.9828,0.5265,0.6422,0.009,0.0012,0.3448,0.9489,HOROZ
104134.7331,1133.5875,422.5528,281.3178,1.5859,0.806,100725.2985,342.1481,0.7109,0.9707,0.9494,0.8261,0.0042,0.0014,0.5965,0.9775,BOMBAY
48154.2818,1017.0654,427.6272,125.5148,2.0891,0.9207,56468.6029,248.515,0.6536,0.9653,0.5799,0.6249,0.0089,0.0017,0.3915,0.9532,HOROZ
50345.3545,982.6756,297.6732,172.5807,1.9766,0.7372,54527.9688,266.9869,0.6544,0.9545,0.7858,0.7287,0.0046,0.002,0.5654,0.9701,BARBUNYA
66474.4996,987.6371,348.6271,193.5094,1.9601,0.789,66805.1886,262.9507,0.7209,0.9612,0.721,0.8035,0.0064,0.0019,0.5181,0.962,BARBUNYA
28609.4002,656.1196,207.4391,131.5269,1.8313,0.7481,25048.6949,197.6783,0.7919,0.9683,0.8181,0.7793,0.0084,0.0025,0.6284,0.9903,SIRA
23175.0133,666.5904,215.2237,162.7341,1.4003,0.7547,29372.7781,200.8412,0.7446,0.9807,0.7271,0.7634,0.0092,0.0024,0.6877,0.9552,SIRA
25550.8997,613.7715,265.6649,168.4902,1.4629,0.7619,24576.2076,206.6388,0.7524,0.9941,0.7906,0.7582,0.0089,0.0023,0.6819,0.9819,SIRA
22561.1145,659.7761,233.0072,154.1138,1.7135,0.7454,25438.573,159.0423,0.8324,0.9661,0.7332,0.7804,0.0087,0.0033,0.7095,0.9822,DERMASON
24841.24,658.7221,244.8593,159.0098,1.5756,0.6722,28296.9736,180.5208,0.7105,0.9679,0.7648,0.7663,0.0092,0.0024,0.7179,0.9732,SIRA
59125.9127,1065.1799,355.5983,197.8647,1.813,0.9073,65886.4554,258.6512,0.72,0.9552,0.7803,0.6967,0.0055,0.0017,0.5229,0.962,BARBUNYA
68692.1166,955.7887,368.428,203.1894,1.937,0.8106,59333.3653,291.8708,0.7516,0.9518,0.7608,0.801,0.0064,0.0014,0.5111,0.976,BARBUNYA
27490.1887,628.5364,206.5828,159.1455,1.4334,0.677,21639.8554,182.1609,0.726,0.973,0.9167,0.8003,0.0097,0.0034,0.5196,0.9817,DERMASON
63286.4887,908.4381,312.8641,221.4331,1.9588,0.8398,62140.2579,255.0398,0.7709,0.9617,0.7188,0.7831,0.0075,0.0023,0.4436,0.9672,BARBUNYA
22516.4815,623.6047,208.926,145.1768,1.4164,0.6695,31766.2844,190.6519,0.7994,0.9732,0.8362,0.8219,0.0068,0.0039,0.666,0.989,SEKER
87252.9469,1200.0873,446.4009,272.0352,1.6381,0.7845,98279.8504,359.2859,0.714,0.9742,0.8695,0.7881,0.0051,0.0014,0.6293,0.9806,BOMBAY
66082.0417,1064.5935,388.0198,175.852,2.0797,0.9227,47843.3473,249.3545,0.7002,0.9605,0.6932,0.6882,0.0076,0.0019,0.4173,0.9523,CALI
25026.0058,755.8478,225.4092,132.5251,1.4176,0.602,18720.0107,170.8897,0.8164,0.9646,0.8707,0.8547,0.0083,0.0028,0.6201,0.9889,DERMASON
51887.579,1049.7471,402.0172,183.3151,2.0012,0.8478,59953.8129,272.6684,0.6697,0.9606,0.6921,0.6339,0.0062,0.0019,0.4251,0.9474,CALI
24610.7199,691.0998,205.4241,176.1497,1.5015,0.7274,34408.8476,189.2259,0.7573,0.9648,0.8432,0.8751,0.0068,0.0021,0.7966,0.9951,SEKER
24409.1993,550.9003,238.8932,151.0931,1.5975,0.7585,21359.893,200.4482,0.6817,0.9696,0.9306,0.7042,0.009,0.0031,0.6881,0.9793,DERMASON
49207.1495,935.6053,392.7465,144.4625,2.8268,0.9118,36415.1113,233.8295,0.6365,0.959,0.6412,0.6253,0.0084,0.0012,0.356,0.9434,HOROZ
